"Date","Price","Open","High","Low","Change %"
"Jan 05, 2021","73.130","73.065","73.291","72.987","0.07"
"Jan 04, 2021","73.080","73.089","73.125","72.827","-0.06"
"Jan 01, 2021","73.125","73.100","73.130","73.025","0.10"
"Dec 31, 2020","73.054","73.208","73.232","72.955","-0.12"
"Dec 30, 2020","73.144","73.358","73.413","73.135","-0.36"
"Dec 29, 2020","73.405","73.555","73.555","73.310","-0.19"
"Dec 28, 2020","73.548","73.558","73.609","73.454","-0.01"
"Dec 25, 2020","73.558","73.558","73.558","73.558","0.00"
"Dec 24, 2020","73.555","73.805","73.845","73.517","-0.30"
"Dec 23, 2020","73.780","73.910","73.910","73.660","-0.10"
"Dec 22, 2020","73.854","73.938","73.948","73.802","-0.24"
"Dec 21, 2020","74.028","73.575","74.105","73.575","0.62"
"Dec 18, 2020","73.575","73.525","73.582","73.475","0.07"
"Dec 17, 2020","73.525","73.585","73.627","73.367","-0.16"
