"Date","Price","Open","High","Low","Change %"
"Apr 12, 2022","6.3651","6.3730","6.3750","6.3637","-0.01"
"Apr 11, 2022","6.3660","6.3655","6.3754","6.3649","0.08"
"Apr 08, 2022","6.3610","6.3626","6.3688","6.3556","0.07"
"Apr 07, 2022","6.3564","6.3619","6.3662","6.3563","-0.04"
"Apr 06, 2022","6.3590","6.3723","6.3765","6.3562","-0.08"
"Apr 05, 2022","6.3641","6.3634","6.3642","6.3629","0.01"
"Apr 04, 2022","6.3634","6.3631","6.3636","6.3629","0.01"
"Apr 01, 2022","6.3625","6.3430","6.3665","6.3422","0.37"
"Mar 31, 2022","6.3393","6.3485","6.3556","6.3371","-0.12"
"Mar 30, 2022","6.3470","6.3633","6.3637","6.3457","-0.21"
"Mar 29, 2022","6.3602","6.3693","6.3753","6.3608","-0.18"
"Mar 28, 2022","6.3714","6.3795","6.3819","6.3664","0.09"
"Mar 25, 2022","6.3658","6.3654","6.3684","6.3581","-0.02"
"Mar 24, 2022","6.3670","6.3755","6.3783","6.3658","-0.08"
"Mar 23, 2022","6.3720","6.3650","6.3773","6.3636","0.09"
"Mar 22, 2022","6.3660","6.3625","6.3678","6.3574","0.17"
"Mar 21, 2022","6.3552","6.3575","6.3682","6.3511","-0.09"
"Mar 18, 2022","6.3609","6.3498","6.3692","6.3470","0.24"
"Mar 17, 2022","6.3459","6.3450","6.3548","6.3408","-0.08"
"Mar 16, 2022","6.3510","6.3705","6.3707","6.3418","-0.29"
"Mar 15, 2022","6.3696","6.3657","6.3868","6.3657","0.14"
"Mar 14, 2022","6.3607","6.3477","6.3681","6.3447","0.34"
"Mar 11, 2022","6.3389","6.3245","6.3403","6.3180","0.28"
"Mar 10, 2022","6.3212","6.3169","6.3264","6.3151","0.06"
"Mar 09, 2022","6.3174","6.3174","6.3286","6.3123","-0.01"
"Mar 08, 2022","6.3178","6.3162","6.3214","6.3095","-0.03"
"Mar 07, 2022","6.3194","6.3258","6.3263","6.3158","0.01"
"Mar 04, 2022","6.3188","6.3201","6.3235","6.3139","-0.01"
"Mar 03, 2022","6.3195","6.3191","6.3225","6.3143","-0.02"
"Mar 02, 2022","6.3210","6.3135","6.3225","6.3089","0.15"
"Mar 01, 2022","6.3116","6.3071","6.3161","6.3068","0.05"
"Feb 28, 2022","6.3084","6.3194","6.3200","6.3046","-0.13"
"Feb 25, 2022","6.3169","6.3231","6.3248","6.3116","-0.18"
"Feb 24, 2022","6.3283","6.3216","6.3322","6.3105","0.24"
"Feb 23, 2022","6.3134","6.3266","6.3316","6.3119","-0.20"
"Feb 22, 2022","6.3260","6.3379","6.3465","6.3222","-0.13"
"Feb 21, 2022","6.3345","6.3275","6.3383","6.3219","0.15"
"Feb 18, 2022","6.3251","6.3361","6.3376","6.3240","-0.21"
"Feb 17, 2022","6.3381","6.3323","6.3411","6.3292","0.08"
"Feb 16, 2022","6.3332","6.3386","6.3434","6.3324","-0.08"
"Feb 15, 2022","6.3385","6.3542","6.3569","6.3378","-0.29"
"Feb 14, 2022","6.3567","6.3545","6.3636","6.3541","0.04"
"Feb 11, 2022","6.3540","6.3576","6.3679","6.3538","0.02"
"Feb 10, 2022","6.3526","6.3615","6.3637","6.3520","-0.15"
"Feb 09, 2022","6.3619","6.3646","6.3657","6.3597","-0.06"
"Feb 08, 2022","6.3660","6.3565","6.3720","6.3559","0.12"
"Feb 07, 2022","6.3583","6.3569","6.3639","6.3544","-0.04"
