"Date","Price","Open","High","Low","Change %"
"Jun 29, 2022","414.600","415.140","415.140","415.100","-0.01"
"Jun 28, 2022","414.640","415.000","415.140","415.000","0.03"
"Jun 27, 2022","414.500","414.990","419.500","414.990","0.00"
"Jun 24, 2022","414.490","415.090","419.500","414.990","-0.02"
"Jun 23, 2022","414.590","415.140","415.140","415.090","-0.01"
"Jun 22, 2022","414.640","415.250","415.270","415.140","-0.03"
"Jun 21, 2022","414.750","415.370","415.370","415.250","-0.03"
"Jun 20, 2022","414.870","415.370","419.500","415.370","0.00"
"Jun 17, 2022","414.870","415.290","415.370","415.280","0.02"
"Jun 16, 2022","414.790","415.220","415.290","414.290","0.02"
"Jun 15, 2022","414.720","415.130","415.220","415.130","0.02"
"Jun 14, 2022","414.630","415.130","419.500","415.120","0.00"
"Jun 13, 2022","414.630","415.130","415.130","415.120","0.00"
"Jun 10, 2022","414.630","415.130","415.130","415.120","0.00"
"Jun 09, 2022","414.630","415.130","418.500","415.120","0.00"
"Jun 08, 2022","414.630","415.130","415.130","415.120","0.00"
"Jun 07, 2022","414.630","415.120","415.130","415.100","0.00"
"Jun 06, 2022","414.620","415.120","415.120","415.120","0.00"
"Jun 03, 2022","414.620","415.080","415.120","415.050","0.01"
"Jun 02, 2022","414.580","415.150","415.150","415.080","-0.02"
"Jun 01, 2022","414.650","415.200","415.220","415.150","-0.01"
"May 31, 2022","414.700","415.220","415.220","415.200","-0.00"
"May 30, 2022","414.720","415.220","415.220","415.220","0.00"
"May 27, 2022","414.720","415.220","415.220","415.200","0.00"
"May 26, 2022","414.720","415.180","415.220","415.160","0.01"
"May 25, 2022","414.680","415.180","415.180","415.150","0.00"
"May 24, 2022","414.680","415.080","415.180","415.050","0.02"
"May 23, 2022","414.580","415.120","415.500","415.080","-0.01"
"May 20, 2022","414.620","415.120","415.120","415.100","0.00"
"May 19, 2022","414.620","415.180","415.180","415.120","-0.01"
"May 18, 2022","414.680","415.250","415.250","415.180","-0.02"
"May 17, 2022","414.750","415.250","415.300","415.250","0.00"
"May 16, 2022","414.750","415.260","415.260","415.250","-0.00"
"May 13, 2022","414.760","415.330","415.330","415.260","-0.02"
"May 12, 2022","414.830","414.330","415.500","414.330","0.24"
"May 11, 2022","413.830","414.330","414.330","414.300","0.00"
"May 10, 2022","413.830","415.300","415.300","414.330","-0.23"
"May 09, 2022","414.800","415.190","415.500","415.100","0.03"
"May 06, 2022","414.690","415.120","415.190","415.120","0.02"
"May 05, 2022","414.620","415.190","415.190","415.120","-0.02"
"May 04, 2022","414.690","415.190","415.500","415.150","0.00"
"May 03, 2022","414.690","415.190","415.190","415.180","0.00"
"May 02, 2022","414.690","415.260","415.270","415.190","-0.02"
"Apr 29, 2022","414.760","415.330","415.330","415.260","-0.02"
"Apr 28, 2022","414.830","415.420","415.420","415.330","-0.02"
"Apr 27, 2022","414.920","415.480","415.480","415.420","-0.01"
"Apr 26, 2022","414.980","414.580","415.480","414.570","0.22"
"Apr 25, 2022","414.080","415.580","415.580","414.580","-0.24"
"Apr 22, 2022","415.080","415.580","415.580","415.550","0.00"
"Apr 21, 2022","415.080","415.500","415.580","415.500","0.02"
"Apr 20, 2022","415.000","414.500","415.500","414.500","0.24"
"Apr 19, 2022","414.000","414.500","414.520","414.500","0.00"
"Apr 18, 2022","414.000","414.520","414.550","414.500","-0.00"
"Apr 15, 2022","414.020","414.530","414.530","414.520","-0.00"
"Apr 14, 2022","414.030","414.580","414.600","414.530","-0.01"
"Apr 13, 2022","414.080","414.590","414.600","414.580","-0.00"
"Apr 12, 2022","414.090","415.620","415.630","414.590","-0.25"
"Apr 11, 2022","415.120","415.650","415.650","415.620","-0.01"
"Apr 08, 2022","415.150","415.650","415.650","415.500","0.00"
"Apr 07, 2022","415.150","415.720","415.750","415.650","-0.02"
"Apr 06, 2022","415.220","415.720","415.720","415.700","0.00"
"Apr 05, 2022","415.220","415.720","415.730","415.720","0.00"
"Apr 04, 2022","415.220","415.720","415.750","415.500","0.00"
"Apr 01, 2022","415.220","415.750","415.750","415.720","-0.01"
"Mar 31, 2022","415.250","415.750","415.750","415.720","0.00"
"Mar 30, 2022","415.250","415.750","415.750","415.750","0.00"
"Mar 29, 2022","415.250","415.730","415.750","415.720","0.00"
"Mar 28, 2022","415.230","415.750","415.750","415.500","-0.00"
"Mar 25, 2022","415.250","415.750","415.750","415.500","0.00"
"Mar 24, 2022","415.250","415.750","415.750","411.000","0.00"
"Mar 23, 2022","415.250","415.820","415.820","415.750","-0.02"
"Mar 22, 2022","415.320","415.890","415.890","415.820","-0.02"
"Mar 21, 2022","415.390","415.920","415.920","415.500","-0.01"
"Mar 18, 2022","415.420","415.920","415.950","415.500","0.00"
"Mar 17, 2022","415.420","415.920","415.920","415.900","0.00"
"Mar 16, 2022","415.420","415.950","415.950","415.500","-0.01"
"Mar 15, 2022","415.450","415.800","415.950","415.800","0.04"
"Mar 14, 2022","415.300","415.840","415.850","415.500","-0.01"
"Mar 11, 2022","415.340","415.840","415.840","415.800","0.00"
"Mar 10, 2022","415.340","415.840","415.850","415.840","0.00"
"Mar 09, 2022","415.340","415.840","415.840","415.800","0.00"
"Mar 08, 2022","415.340","415.770","415.840","415.750","0.02"
"Mar 07, 2022","415.270","415.910","415.910","415.500","-0.03"
"Mar 04, 2022","415.410","415.960","415.960","415.910","-0.01"
"Mar 03, 2022","415.460","416.090","416.090","415.960","-0.03"
"Mar 02, 2022","415.590","416.090","416.090","416.090","0.00"
"Mar 01, 2022","415.590","416.020","416.090","415.500","0.02"
"Feb 28, 2022","415.520","415.890","416.020","415.500","0.03"
"Feb 25, 2022","415.390","415.890","415.890","415.890","0.00"
"Feb 24, 2022","415.390","415.890","415.890","415.890","0.00"
"Feb 23, 2022","415.390","415.890","415.890","415.890","0.00"
"Feb 22, 2022","415.390","415.870","415.890","415.870","0.00"
"Feb 21, 2022","415.370","415.870","415.870","415.870","0.00"
"Feb 18, 2022","415.370","415.870","415.900","415.870","0.00"
"Feb 17, 2022","415.370","415.810","415.870","415.800","0.01"
"Feb 16, 2022","415.310","415.810","415.810","415.800","0.00"
"Feb 15, 2022","415.310","416.410","416.450","415.810","-0.14"
"Feb 14, 2022","415.910","417.010","417.050","415.500","-0.14"
"Feb 11, 2022","416.510","416.870","417.010","416.870","0.03"
"Feb 10, 2022","416.370","416.750","416.870","416.750","0.03"
"Feb 09, 2022","416.250","416.550","416.750","416.550","0.05"
"Feb 08, 2022","416.050","416.380","416.550","415.500","0.04"
"Feb 07, 2022","415.880","416.200","416.380","415.500","0.04"
"Feb 04, 2022","415.700","416.040","416.200","416.020","0.04"
"Feb 03, 2022","415.540","415.830","416.040","415.800","0.05"
"Feb 02, 2022","415.330","414.760","415.860","414.760","0.26"
"Feb 01, 2022","414.260","415.830","415.830","414.760","-0.26"
"Jan 31, 2022","415.330","415.660","415.830","415.500","0.04"
"Jan 28, 2022","415.160","415.490","415.660","415.490","0.04"
"Jan 27, 2022","414.990","415.320","415.490","415.320","0.04"
"Jan 26, 2022","414.820","415.120","415.320","415.120","0.05"
"Jan 25, 2022","414.620","415.030","415.140","415.030","0.02"
"Jan 24, 2022","414.530","414.950","415.500","414.950","0.02"
"Jan 21, 2022","414.450","414.950","415.000","414.950","0.00"
"Jan 20, 2022","414.450","414.670","414.950","414.670","0.07"
"Jan 19, 2022","414.170","414.500","414.670","414.500","0.04"
"Jan 18, 2022","414.000","414.290","414.500","414.290","0.05"
"Jan 17, 2022","413.790","414.290","415.500","414.290","0.00"
"Jan 14, 2022","413.790","414.100","414.290","414.100","0.05"
"Jan 13, 2022","413.600","413.940","414.110","413.940","0.04"
"Jan 12, 2022","413.440","413.600","414.500","413.600","0.08"
"Jan 11, 2022","413.100","413.640","413.640","413.600","-0.01"
"Jan 10, 2022","413.140","413.210","414.290","413.210","0.04"
"Jan 07, 2022","412.960","413.040","413.210","413.040","0.04"
"Jan 06, 2022","412.790","412.800","413.040","412.800","0.06"
"Jan 05, 2022","412.550","412.740","412.920","412.740","0.01"
"Jan 04, 2022","412.490","412.740","413.500","412.740","0.00"
"Jan 03, 2022","412.490","411.950","412.740","411.930","0.19"
"Dec 31, 2021","411.700","411.250","411.950","411.250","0.17"
"Dec 30, 2021","411.000","411.200","413.500","411.200","0.01"
"Dec 29, 2021","410.950","411.200","413.500","411.190","0.00"
"Dec 28, 2021","410.950","411.200","411.200","411.150","0.00"
"Dec 27, 2021","410.950","411.180","411.200","411.170","0.00"
"Dec 24, 2021","410.930","411.180","411.180","411.180","0.00"
"Dec 23, 2021","410.930","411.170","411.180","411.150","0.00"
"Dec 22, 2021","410.920","411.160","411.170","411.150","0.00"
"Dec 21, 2021","410.910","410.160","411.160","410.160","0.24"
"Dec 20, 2021","409.910","410.160","413.500","410.160","0.00"
"Dec 17, 2021","409.910","410.080","410.160","410.070","0.02"
"Dec 16, 2021","409.830","409.980","410.080","409.970","0.02"
"Dec 15, 2021","409.730","409.970","413.500","409.950","0.00"
"Dec 14, 2021","409.720","410.200","413.500","409.970","-0.06"
"Dec 13, 2021","409.950","409.970","413.500","409.970","0.06"
"Dec 10, 2021","409.720","410.000","410.000","409.970","-0.00"
"Dec 09, 2021","409.740","409.990","410.000","409.990","0.00"
"Dec 08, 2021","409.740","409.990","409.990","409.970","0.00"
"Dec 07, 2021","409.740","409.990","409.990","409.990","0.00"
"Dec 06, 2021","409.740","409.980","413.500","409.980","0.00"
"Dec 03, 2021","409.730","409.950","409.980","409.950","0.01"
"Dec 02, 2021","409.700","409.910","409.970","409.910","0.01"
"Dec 01, 2021","409.660","409.890","409.910","409.890","0.00"
"Nov 30, 2021","409.640","409.890","409.900","409.890","0.00"
"Nov 29, 2021","409.640","409.890","413.500","409.890","0.00"
"Nov 26, 2021","409.640","409.900","409.900","409.890","0.00"
"Nov 25, 2021","409.630","409.880","409.880","409.880","0.00"
"Nov 24, 2021","409.630","409.880","409.880","409.850","0.00"
"Nov 23, 2021","409.630","410.840","410.840","409.880","-0.23"
"Nov 22, 2021","410.590","410.840","413.500","410.840","0.00"
"Nov 19, 2021","410.590","410.820","410.850","410.820","0.00"
"Nov 18, 2021","410.570","410.680","410.820","410.680","0.03"
"Nov 17, 2021","410.430","410.680","410.680","410.650","0.00"
"Nov 16, 2021","410.430","410.670","410.680","410.650","0.00"
"Nov 15, 2021","410.420","410.640","413.500","410.640","0.01"
"Nov 12, 2021","410.390","410.620","410.640","410.600","0.00"
"Nov 11, 2021","410.370","410.590","410.620","410.580","0.01"
"Nov 10, 2021","410.340","410.570","410.590","410.550","0.00"
"Nov 09, 2021","410.320","410.540","410.570","410.500","0.01"
"Nov 08, 2021","410.290","410.520","413.500","409.500","0.00"
"Nov 05, 2021","410.270","410.490","410.520","410.470","0.01"
"Nov 04, 2021","410.240","410.460","413.830","410.450","0.01"
"Nov 03, 2021","410.210","410.420","414.230","410.400","0.01"
"Nov 02, 2021","410.170","410.300","410.420","410.300","0.03"
"Nov 01, 2021","410.050","410.310","413.500","409.500","-0.00"
"Oct 29, 2021","410.060","410.250","410.310","410.250","0.01"
"Oct 28, 2021","410.000","410.270","410.270","410.250","-0.00"
"Oct 27, 2021","410.020","410.240","410.270","410.230","0.01"
"Oct 26, 2021","409.990","410.210","410.240","410.200","0.01"
"Oct 25, 2021","409.960","410.900","413.500","410.180","0.01"
"Oct 22, 2021","409.910","410.880","410.910","410.880","0.01"
"Oct 21, 2021","409.880","410.820","410.880","410.800","0.01"
"Oct 20, 2021","409.820","410.890","410.890","410.820","-0.02"
"Oct 19, 2021","409.890","410.910","410.950","410.890","-0.00"
"Oct 18, 2021","409.910","410.910","413.500","410.900","0.00"
"Oct 15, 2021","409.910","410.850","410.910","410.820","0.01"
"Oct 14, 2021","409.850","410.820","410.850","410.800","0.01"
"Oct 13, 2021","409.820","410.870","412.750","410.800","-0.01"
"Oct 12, 2021","409.870","410.770","413.270","410.750","0.02"
"Oct 11, 2021","409.770","410.810","413.500","410.770","-0.01"
"Oct 08, 2021","409.810","410.810","410.810","410.800","0.00"
"Oct 07, 2021","409.810","410.820","412.250","410.780","-0.00"
"Oct 06, 2021","409.820","410.800","410.820","410.800","0.00"
"Oct 05, 2021","409.800","410.800","410.800","410.800","0.00"
"Oct 04, 2021","409.800","410.770","413.500","410.770","0.01"
"Oct 01, 2021","409.770","410.800","410.800","410.770","-0.01"
"Sep 30, 2021","409.800","409.760","410.800","409.760","0.25"
"Sep 29, 2021","408.760","409.760","413.500","409.760","0.00"
"Sep 28, 2021","408.760","411.500","411.500","409.260","-0.55"
"Sep 27, 2021","411.000","411.500","413.500","411.500","0.00"
"Sep 24, 2021","411.000","411.500","412.430","411.500","0.00"
"Sep 23, 2021","411.000","411.500","411.750","411.500","0.00"
"Sep 22, 2021","411.000","411.500","412.500","411.500","0.00"
"Sep 21, 2021","411.000","411.500","411.500","411.000","0.00"
"Sep 20, 2021","411.000","411.500","411.750","411.500","0.00"
"Sep 17, 2021","411.000","411.500","411.500","411.500","0.00"
"Sep 16, 2021","411.000","411.500","412.000","411.500","0.00"
"Sep 15, 2021","411.000","411.500","411.500","411.500","0.00"
"Sep 14, 2021","411.000","411.500","411.500","409.500","0.00"
"Sep 13, 2021","411.000","411.430","412.000","411.430","0.02"
"Sep 10, 2021","410.930","411.400","411.750","411.200","0.01"
"Sep 09, 2021","410.900","411.300","411.450","410.750","0.02"
"Sep 08, 2021","410.800","411.500","411.500","411.000","-0.05"
"Sep 07, 2021","411.000","411.520","411.520","410.250","-0.00"
"Sep 06, 2021","411.020","411.520","411.520","411.500","0.00"
"Sep 03, 2021","411.020","411.500","411.520","410.750","0.00"
"Sep 02, 2021","411.000","411.500","412.000","410.500","0.00"
"Sep 01, 2021","411.000","411.500","412.000","411.500","0.00"
"Aug 31, 2021","411.000","411.500","412.000","409.500","0.00"
"Aug 30, 2021","411.000","411.500","412.000","411.500","0.00"
"Aug 27, 2021","411.000","411.500","411.500","410.500","0.00"
"Aug 26, 2021","411.000","411.550","411.550","411.500","-0.01"
"Aug 25, 2021","411.050","411.500","411.550","411.500","0.01"
"Aug 24, 2021","411.000","411.550","411.550","409.500","-0.01"
"Aug 23, 2021","411.050","411.700","411.700","411.500","-0.04"
"Aug 20, 2021","411.200","411.800","411.800","411.700","-0.02"
"Aug 19, 2021","411.300","411.900","411.900","411.800","-0.02"
"Aug 18, 2021","411.400","411.700","412.000","411.700","0.05"
"Aug 17, 2021","411.200","411.500","412.000","411.500","0.05"
"Aug 16, 2021","411.000","411.500","411.500","411.065","0.00"
"Aug 13, 2021","411.000","411.500","411.500","410.500","0.00"
"Aug 12, 2021","411.000","411.500","411.500","409.500","0.00"
"Aug 11, 2021","411.000","411.500","411.500","411.500","0.00"
"Aug 10, 2021","411.000","411.500","411.500","411.500","0.00"
"Aug 09, 2021","411.000","411.500","411.500","411.500","0.00"
"Aug 06, 2021","411.000","411.500","411.500","411.500","0.00"
"Aug 05, 2021","411.000","411.500","411.500","411.500","0.00"
"Aug 04, 2021","411.000","411.500","411.500","411.500","0.00"
"Aug 03, 2021","411.000","411.500","411.500","411.500","0.00"
"Aug 02, 2021","411.000","411.500","411.550","411.250","0.00"
"Jul 30, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 29, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 28, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 27, 2021","411.000","411.500","411.500","411.250","0.00"
"Jul 26, 2021","411.000","411.500","411.500","411.250","0.00"
"Jul 23, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 22, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 21, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 20, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 19, 2021","411.000","411.500","411.500","411.250","0.00"
"Jul 16, 2021","411.000","411.500","411.500","411.250","0.00"
"Jul 15, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 14, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 13, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 12, 2021","411.000","411.500","411.500","411.250","0.00"
"Jul 09, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 08, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 07, 2021","411.000","411.500","411.500","411.250","0.00"
"Jul 06, 2021","411.000","411.500","411.500","411.500","0.00"
"Jul 05, 2021","411.000","411.500","411.500","411.250","0.00"
"Jul 02, 2021","411.000","411.500","411.500","411.250","0.00"
"Jul 01, 2021","411.000","411.500","411.500","411.500","0.00"
"Jun 30, 2021","411.000","411.500","411.500","411.500","0.00"
"Jun 29, 2021","411.000","411.500","411.500","411.500","0.00"
"Jun 28, 2021","411.000","411.500","411.500","411.250","0.00"
"Jun 25, 2021","411.000","411.500","411.500","410.750","0.00"
"Jun 24, 2021","411.000","411.500","411.500","411.500","0.00"
"Jun 23, 2021","411.000","411.380","411.500","410.250","0.03"
"Jun 22, 2021","410.880","410.900","411.500","408.500","0.12"
"Jun 21, 2021","410.400","410.500","411.250","410.500","0.10"
"Jun 18, 2021","410.000","410.500","410.500","410.500","0.00"
"Jun 17, 2021","410.000","410.500","410.500","408.500","0.00"
"Jun 16, 2021","410.000","412.980","412.980","408.500","-0.12"
"Jun 15, 2021","410.480","412.590","413.240","408.500","0.10"
"Jun 14, 2021","410.090","412.590","412.590","412.590","0.00"
"Jun 11, 2021","410.090","412.540","412.595","410.250","0.01"
"Jun 10, 2021","410.040","412.540","412.945","408.500","0.00"
"Jun 09, 2021","410.040","412.540","412.540","410.250","0.00"
"Jun 08, 2021","410.040","412.540","412.770","408.500","-0.00"
"Jun 07, 2021","410.050","412.550","413.025","408.500","0.00"
"Jun 04, 2021","410.050","412.550","412.550","410.500","0.00"
"Jun 03, 2021","410.050","412.550","412.550","410.250","0.00"
"Jun 02, 2021","410.050","412.980","412.990","410.500","-0.10"
"Jun 01, 2021","410.480","413.000","413.375","410.500","-0.00"
"May 31, 2021","410.500","413.000","413.250","410.250","0.00"
"May 28, 2021","410.500","412.600","413.250","407.500","0.10"
"May 27, 2021","410.100","412.600","412.600","412.600","0.00"
"May 26, 2021","410.100","412.600","412.800","408.750","0.00"
"May 25, 2021","410.100","412.610","412.805","410.500","-0.00"
"May 24, 2021","410.110","412.700","412.700","410.250","-0.02"
"May 21, 2021","410.200","412.800","412.800","412.700","-0.02"
"May 20, 2021","410.300","412.800","413.025","409.500","0.00"
"May 19, 2021","410.300","413.400","413.425","410.815","-0.15"
"May 18, 2021","410.900","413.400","413.400","413.400","0.00"
"May 17, 2021","410.900","412.500","413.450","408.750","0.22"
"May 14, 2021","410.000","381.090","412.665","381.090","7.73"
"May 13, 2021","380.590","381.090","381.090","381.090","0.00"
"May 12, 2021","380.590","381.090","381.090","381.090","0.00"
"May 11, 2021","380.590","381.090","381.295","381.045","0.00"
"May 10, 2021","380.590","381.090","381.090","380.750","0.00"
"May 07, 2021","380.590","381.090","381.090","381.090","0.00"
"May 06, 2021","380.590","381.070","381.090","381.070","0.01"
"May 05, 2021","380.570","381.070","381.070","381.070","0.00"
"May 04, 2021","380.570","381.070","381.285","381.035","0.00"
"May 03, 2021","380.570","381.050","381.070","381.050","0.01"
"Apr 30, 2021","380.550","381.050","381.050","381.050","0.00"
"Apr 29, 2021","380.550","381.050","381.050","381.050","0.00"
"Apr 28, 2021","380.550","381.050","381.050","381.050","0.00"
"Apr 27, 2021","380.550","381.050","381.275","380.750","0.00"
"Apr 26, 2021","380.550","381.050","381.275","380.750","0.00"
"Apr 23, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 22, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 21, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 20, 2021","380.550","381.050","381.275","380.750","0.00"
"Apr 19, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 16, 2021","380.550","381.050","381.275","380.750","0.00"
"Apr 15, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 14, 2021","380.550","381.050","381.275","380.750","0.00"
"Apr 13, 2021","380.550","381.050","381.275","380.750","0.00"
"Apr 12, 2021","380.550","381.050","381.275","380.750","0.00"
"Apr 09, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 08, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 07, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 06, 2021","380.550","381.050","381.275","381.025","0.00"
"Apr 05, 2021","380.550","381.050","381.050","381.050","0.00"
"Apr 02, 2021","380.550","381.050","381.050","381.050","0.00"
"Apr 01, 2021","380.550","381.050","381.275","380.750","0.00"
"Mar 31, 2021","380.550","381.050","381.050","380.750","0.00"
"Mar 30, 2021","380.550","381.050","381.050","380.750","0.00"
"Mar 29, 2021","380.550","381.050","381.050","380.750","0.00"
"Mar 26, 2021","380.550","381.050","381.050","381.050","0.00"
"Mar 25, 2021","380.550","381.050","381.050","380.750","0.00"
"Mar 24, 2021","380.550","381.050","381.050","380.750","0.00"
"Mar 23, 2021","380.550","381.050","381.050","381.050","0.00"
"Mar 22, 2021","380.550","381.050","381.275","381.025","0.00"
"Mar 19, 2021","380.550","381.050","381.050","380.750","0.00"
"Mar 18, 2021","380.550","381.050","381.275","381.025","0.00"
"Mar 17, 2021","380.550","381.050","381.050","380.750","0.00"
"Mar 16, 2021","380.550","381.050","381.050","380.750","0.00"
"Mar 15, 2021","380.550","381.050","381.275","380.750","0.00"
"Mar 12, 2021","380.550","381.050","381.275","380.750","0.00"
"Mar 11, 2021","380.550","381.050","381.275","381.025","0.00"
"Mar 10, 2021","380.550","381.050","381.275","381.025","0.00"
"Mar 09, 2021","380.550","381.050","381.050","381.050","0.00"
"Mar 08, 2021","380.550","381.050","381.275","380.750","0.00"
"Mar 05, 2021","380.550","381.050","381.275","381.025","0.00"
"Mar 04, 2021","380.550","381.050","381.275","381.025","0.00"
"Mar 03, 2021","380.550","381.050","381.275","380.750","0.00"
"Mar 02, 2021","380.550","381.050","381.275","381.025","0.00"
"Mar 01, 2021","380.550","381.080","381.290","381.025","-0.01"
"Feb 26, 2021","380.580","381.080","381.290","381.040","0.00"
"Feb 25, 2021","380.580","381.100","381.300","381.040","-0.01"
"Feb 24, 2021","380.600","381.100","381.300","380.750","0.00"
"Feb 23, 2021","380.600","381.100","381.300","381.050","0.00"
"Feb 22, 2021","380.600","381.100","381.300","381.050","0.00"
"Feb 19, 2021","380.600","381.100","381.300","381.050","0.00"
"Feb 18, 2021","380.600","381.150","381.150","381.100","-0.01"
"Feb 17, 2021","380.650","381.150","381.325","381.075","0.00"
"Feb 16, 2021","380.650","381.150","381.325","381.075","0.00"
"Feb 15, 2021","380.650","381.150","381.325","381.075","0.00"
"Feb 12, 2021","380.650","381.200","381.200","381.150","-0.01"
"Feb 11, 2021","380.700","381.200","381.350","381.100","0.00"
"Feb 10, 2021","380.700","381.200","381.350","380.750","0.00"
"Feb 09, 2021","380.700","381.200","381.350","381.100","0.00"
"Feb 08, 2021","380.700","381.200","381.350","381.100","0.00"
"Feb 05, 2021","380.700","381.200","381.350","381.100","0.00"
"Feb 04, 2021","380.700","381.200","381.350","381.100","0.00"
"Feb 03, 2021","380.700","381.200","381.350","381.100","0.00"
"Feb 02, 2021","380.700","381.200","381.350","380.750","0.00"
"Feb 01, 2021","380.700","381.200","381.200","381.200","0.00"
"Jan 29, 2021","380.700","381.200","381.200","381.200","0.00"
"Jan 28, 2021","380.700","381.180","381.200","381.180","0.01"
"Jan 27, 2021","380.680","381.200","381.350","380.750","-0.01"
"Jan 26, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 25, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 22, 2021","380.700","381.200","381.200","381.200","0.00"
"Jan 21, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 20, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 19, 2021","380.700","381.200","381.350","380.250","0.00"
"Jan 18, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 15, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 14, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 13, 2021","380.700","381.200","381.200","380.250","0.00"
"Jan 12, 2021","380.700","381.200","381.200","380.250","0.00"
"Jan 11, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 08, 2021","380.700","381.200","381.350","380.250","0.00"
"Jan 07, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 06, 2021","380.700","381.200","381.200","380.250","0.00"
"Jan 05, 2021","380.700","381.200","381.200","381.200","0.00"
"Jan 04, 2021","380.700","381.200","381.350","381.100","0.00"
"Jan 01, 2021","380.700","381.200","381.200","381.200","0.00"
"Dec 31, 2020","380.700","381.200","381.200","381.200","0.00"
"Dec 30, 2020","380.700","381.200","381.200","381.180","0.00"
"Dec 29, 2020","380.700","381.200","381.350","380.250","0.00"
"Dec 28, 2020","380.700","381.200","381.200","381.200","0.00"
"Dec 25, 2020","380.700","381.200","381.200","381.200","0.00"
"Dec 24, 2020","380.700","381.200","381.200","381.200","0.00"
"Dec 23, 2020","380.700","381.200","381.200","381.200","0.00"
"Dec 22, 2020","380.700","381.200","381.350","381.100","0.00"
"Dec 21, 2020","380.700","381.200","381.350","381.100","0.00"
"Dec 18, 2020","380.700","381.200","381.350","380.250","0.00"
"Dec 17, 2020","380.700","381.200","381.200","380.250","0.00"
"Dec 16, 2020","380.700","381.200","381.350","380.750","0.00"
"Dec 15, 2020","380.700","381.200","381.350","380.750","0.00"
"Dec 14, 2020","380.700","381.200","381.350","380.250","0.00"
"Dec 11, 2020","380.700","381.200","381.200","380.750","0.00"
